cik,name,ticker,sic,industry
1135906,"EPIRUS Biopharmaceuticals, Inc.",[],2834,"""PHARMACEUTICAL PREPARATIONS"""
1135971,PEPCO HOLDINGS LLC,[],4931,"""ELECTRIC & OTHER SERVICES COMBINED"""
1136174,"Ontrak, Inc.","['OTRK', 'OTRKP']",8090,"""SERVICES-MISC HEALTH & ALLIED SERVICES, NEC"""
1136294,"NOS4-1, Inc.",['WLMSQ'],1600,"""HEAVY CONSTRUCTION OTHER THAN BLDG CONST - CONTRACTORS"""
1136352,Crestwood Equity Partners LP,[],4923,"""NATURAL GAS TRANSMISISON & DISTRIBUTION"""
1136529,MEWBOURNE ENERGY PARTNERS 01-A LP,[],1311,"""CRUDE PETROLEUM & NATURAL GAS"""
1136711,GAMERICA HOLDINGS & ACQUISITIONS CORP.,[],7389,"""SERVICES-BUSINESS SERVICES, NEC"""
1136869,"ZIMMER BIOMET HOLDINGS, INC.",['ZBH'],3842,"""ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES"""
1136893,"Fidelity National Information Services, Inc.",['FIS'],7389,"""SERVICES-BUSINESS SERVICES, NEC"""
1136933,MEWBOURNE ENERGY PARTNERS 02-A LP,[],1311,"""CRUDE PETROLEUM & NATURAL GAS"""
1137005,"CURATIVE BIOSCIENCES, INC.",[],2090,"""MISCELLANEOUS FOOD PREPARATIONS & KINDRED PRODUCTS"""
1137083,"L & L ENERGY, INC.",[],1220,"""BITUMINOUS COAL & LIGNITE MINING"""
1137091,"POWER SOLUTIONS INTERNATIONAL, INC.",['PSIX'],3510,"""ENGINES & TURBINES"""
